id_accs,id_prop
0012A00002AXHJUQA5,a0I2A00000XQK7kUAH
0012A00002AXHJUQA5,a0I2A00000YH7yMUAT
0012A00002AXHJUQA5,a0I2A00000XQJTPUA5
0012A00002AXHJUQA5,a0I2A00000ZG5JWUA1
0012A00002AXHJUQA5,a0I2A00000XQK1xUAH
0012A00002AXHJUQA5,a0I2A00000XwXO8UAN
0012A00002AXHJUQA5,a0I2A00000XQGq4UAH
0012A00002AXHJUQA5,a0I2A00000XuNd2UAF
0012A00002AXHJUQA5,a0I2A00000Y6fJ1UAJ
0012A00002AXHJUQA5,a0I2A00000XQISHUA5
0012A00002AXHJUQA5,a0I2A00000XQLp9UAH
0012A00002AXHJUQA5,a0I2A00000XQJSqUAP
0012A00002AXHJUQA5,a0I2A00000XQKOeUAP
0012A00002AXHJUQA5,a0I2A00000XQIm4UAH
0012A00002AXHJUQA5,a0I2A00000XQLd5UAH
0012A00002AXHJUQA5,a0I2A00000XQL3aUAH
0012A00002AXHJUQA5,a0I2A00000XuPiCUAV
0012A00002AXHJUQA5,a0I2A00000XQKimUAH
0012A00002AXHJUQA5,a0I2A00000XQKcCUAX
0012A00002AXHJUQA5,a0I2A00000XQGzyUAH
0012A00002AXHJUQA5,a0I2A00000XQHSWUA5
0012A00002AXHJUQA5,a0I2A00000XQKw0UAH
0012A00002AXHJUQA5,a0I2A00000XQIqCUAX
0012A00002AXHJUQA5,a0I2A00000XQGLoUAP
0012A00002AXHJUQA5,a0I2A00000XQHEPUA5
0012A00002AXHJUQA5,a0I2A00000XQRY0UAP
0012A00002AXHJUQA5,a0I2A00000YH3oOUAT
0012A00002AXHJUQA5,a0I2A00000XQHNhUAP
0012A00002AXHJUQA5,a0I2A00000XuEYEUA3
0012A00002AXHJUQA5,a0I2A00000XQHlEUAX
0012A00002AXHJUQA5,a0I2A00000XQLG6UAP
0012A00002AXHJUQA5,a0I2A00000Xv4nWUAR
0012A00002AXHJUQA5,a0I2A00000XQKN2UAP
0012A00002AXHJUQA5,a0I2A00000XQIHyUAP
0012A00002AXHJUQA5,a0I2A00000XQJlAUAX
0012A00002AXHJUQA5,a0I2A00000XQHnnUAH
0012A00002AXHJUQA5,a0I2A00000XuTGkUAN
0012A00002AXHJUQA5,a0I2A00000XQLoHUAX
0012A00002AXHJUQA5,a0I2A00000XQI0wUAH
0012A00002AXHJUQA5,a0I2A00000XQJfPUAX
0012A00002AXHJUQA5,a0I2A00000XQIzMUAX
0012A00002AXHJUQA5,a0I2A00000XQIeRUAX
0012A00002AXHJUQA5,a0I2A00000XQGX8UAP
0012A00002AXHJUQA5,a0I2A00000XQI7zUAH
0012A00002AXHJUQA5,a0I2A00000XQK1uUAH
0012A00002AXHJUQA5,a0I2A00000XQIICUA5
0012A00002AXHJUQA5,a0I2A00000XQI3xUAH
0012A00002AXHJUQA5,a0I2A00000XQIqlUAH
0012A00002AXHJUQA5,a0I2A00000XQJBaUAP
0012A00002AXHJUQA5,a0I2A00000XQQoWUAX
0012A00002AXHJUQA5,a0I2A00000XQLYsUAP
0012A00002AXHJUQA5,a0I2A00000XQKNMUA5
0012A00002AXHJUQA5,a0I2A00000XQLzIUAX
0012A00002AXHJUQA5,a0I2A00000XQIsGUAX
0012A00002AXHJUQA5,a0I2A00000XQGbRUAX
0012A00002AXHJUQA5,a0I2A00000XQGn6UAH
0012A00002AXHJUQA5,a0I2A00000XQJbmUAH
0012A00002AXHJUQA5,a0I2A00000XuNwnUAF
0012A00002AXHJUQA5,a0I2A00000XQHlTUAX
0012A00002AXHJUQA5,a0I2A00000XQJeWUAX
0012A00002AXHJUQA5,a0I2A00000XuTDLUA3
0012A00002AXHJUQA5,a0I2A00000XQLKZUA5
0012A00002AXHJUQA5,a0I2A00000XQKSQUA5
0012A00002AXHJUQA5,a0I2A00000XQICUUA5
0012A00002AXHJUQA5,a0I2A00000XQIEaUAP
0012A00002AXHJUQA5,a0I2A00000XQJuiUAH
0012A00002AXHJUQA5,a0I2A00000XQInLUAX
0012A00002AXHJUQA5,a0I2A00000XQIBNUA5
0012A00002AXHJUQA5,a0I2A00000XQLYbUAP
0012A00002AXHJUQA5,a0I2A00000XQIQWUA5
0012A00002AXHJUQA5,a0I2A00000XQLS1UAP
0012A00002AXHJUQA5,a0I2A00000XQKa9UAH
0012A00002AXHJUQA5,a0I2A00000XQHNnUAP
0012A00002AXHJUQA5,a0I2A00000XQGT0UAP
0012A00002AXHJUQA5,a0I2A00000XyCDmUAN
0012A00002AXHJUQA5,a0I2A00000XQHqCUAX
0012A00002AXHJUQA5,a0I2A00000XQHpqUAH
0012A00002AXHJUQA5,a0I2A00000XQKksUAH
0012A00002AXHJUQA5,a0I2A00000XQISMUA5
0012A00002AXHJUQA5,a0I2A00000XwbGfUAJ
0012A00002AXHJUQA5,a0I2A00000XQL6LUAX
0012A00002AXHJUQA5,a0I2A00000XwZY3UAN
0012A00002AXHJUQA5,a0I2A00000YHzGIUA1
0012A00002AXHJUQA5,a0I2A00000XQJIOUA5
0012A00002AXHJUQA5,a0I2A00000XQHmgUAH
0012A00002AXHJUQA5,a0I2A00000XQJkpUAH
0012A00002AXHJUQA5,a0I2A00000XQLM8UAP
0012A00002AXHJUQA5,a0I2A00000XQQmDUAX
0012A00002AXHJUQA5,a0I2A00000XQISDUA5
0012A00002AXHJUQA5,a0I2A00000XQJdRUAX
0012A00002AXHJUQA5,a0I2A00000XQGiGUAX
0012A00002AXHJUQA5,a0I2A00000XQGr3UAH
0012A00002AXHJUQA5,a0I2A00000XQIb2UAH
0012A00002AXHJUQA5,a0I2A00000XQLt8UAH
0012A00002AXHJUQA5,a0I2A00000XQHZjUAP
0012A00002AXHJUQA5,a0I2A00000XQIWtUAP
0012A00002AXHJUQA5,a0I2A00000XQGQEUA5
0012A00002AXHJUQA5,a0I2A00000XQJIsUAP
0012A00002AXHJUQA5,a0I2A00000XQGW1UAP
0012A00002AXHJUQA5,a0I2A00000XQGy3UAH
0012A00002AXHJUQA5,a0I2A00000XQJS0UAP
0012A00002AXHJUQA5,a0I2A00000XQGnnUAH
0012A00002AXHJUQA5,a0I2A00000XQLZDUA5
0012A00002AXHJUQA5,a0I2A00000XwKh5UAF
0012A00002AXHJUQA5,a0I2A00000XuC07UAF
0012A00002AXHJUQA5,a0I2A00000XuVEaUAN
0012A00002AXHJUQA5,a0I2A00000XQHBNUA5
0012A00002AXHJUQA5,a0I2A00000XQH7TUAX
0012A00002AXHJUQA5,a0I2A00000XQL2oUAH
0012A00002AXHJUQA5,a0I2A00000XQINrUAP
0012A00002AXHJUQA5,a0I2A00000XQKDAUA5
0012A00002AXHJUQA5,a0I2A00000XQKsgUAH
0012A00002AXHJUQA5,a0I2A00000XQHwnUAH
0012A00002AXHJUQA5,a0I2A00000XQGwzUAH
0012A00002AXHJUQA5,a0I2A00000XQJLTUA5
0012A00002AXHJUQA5,a0I2A00000XQRXnUAP
0012A00002AXHJUQA5,a0I2A00000XQJfnUAH
0012A00002AXHJUQA5,a0I2A00000XQKmTUAX
0012A00002AXHJUQA5,a0I2A00000XQLVBUA5
0012A00002AXHJUQA5,a0I2A00000XQJYSUA5
0012A00002AXHJUQA5,a0I2A00000XQJIRUA5
0012A00002AXHJUQA5,a0I2A00000XQIciUAH
0012A00002AXHJUQA5,a0I2A00000XQIcwUAH
0012A00002AXHJUQA5,a0I2A00000XQKkeUAH
0012A00002AXHJUQA5,a0I2A00000XuJomUAF
0012A00002AXHJUQA5,a0I2A00000XQO2lUAH
0012A00002AXHJUQA5,a0I2A00000XQK4KUAX
0012A00002AXHJUQA5,a0I2A00000XQM3JUAX
0012A00002AXHJUQA5,a0I2A00000XQIg9UAH
0012A00002AXHJUQA5,a0I2A00000XQJSOUA5
0012A00002AXHJUQA5,a0I2A00000XQH2zUAH
0012A00002AXHJUQA5,a0I2A00000XQLgwUAH
0012A00002AXHJUQA5,a0I2A00000XQK91UAH
0012A00002AXHJUQA5,a0I2A00000XQIfTUAX
0012A00002AXHJUQA5,a0I2A00000XQJGTUA5
0012A00002AXHJUQA5,a0I2A00000XQITdUAP
0012A00002AXHJUQA5,a0I2A00000XQK5FUAX
0012A00002AXHJUQA5,a0I2A00000XQX0CUAX
0012A00002AXHJUQA5,a0I2A00000XQHSkUAP
0012A00002AXHJUQA5,a0I2A00000XuCz1UAF
0012A00002AXHJUQA5,a0I2A00000XQJOBUA5
0012A00002AXHJUQA5,a0I2A00000YIzLzUAL
0012A00002AXHJUQA5,a0I2A00000XQH9YUAX
0012A00002AXHJUQA5,a0I2A00000XQJHlUAP
0012A00002AXHJUQA5,a0I2A00000XQLB5UAP
0012A00002AXHJUQA5,a0I2A00000XQKEUUA5
0012A00002AXHJUQA5,a0I2A00000XQHopUAH
0012A00002AXHJUQA5,a0I2A00000YGdtVUAT
0012A00002AXHJUQA5,a0I2A00000XQIrPUAX
0012A00002AXHJUQA5,a0I2A00000XQQ1fUAH
0012A00002AXHJUQA5,a0I2A00000XQI5QUAX
0012A00002AXHJUQA5,a0I2A00000XuPG7UAN
0012A00002AXHJUQA5,a0I2A00000XQKcAUAX
0012A00002AXHJUQA5,a0I2A00000XQK6xUAH
0012A00002AXHJUQA5,a0I2A00000XQIXZUA5
0012A00002AXHJUQA5,a0I2A00000XQJTsUAP
0012A00002AXHJUQA5,a0I2A00000XQhmXUAT
0012A00002AXHJUQA5,a0I2A00000XuUxDUAV
0012A00002AXHJUQA5,a0I2A00000XQKP3UAP
0012A00002AXHJUQA5,a0I2A00000XQdXbUAL
0012A00002AXHJUQA5,a0I2A00000XQH16UAH
0012A00002AXHJUQA5,a0I2A00000XweN2UAJ
0012A00002AXHJUQA5,a0I2A00000XQIOrUAP
0012A00002AXHJUQA5,a0I2A00000ZG7BuUAL
0012A00002AXHJUQA5,a0I2A00000XQIhcUAH
0012A00002AXHJUQA5,a0I2A00000Xu9Y2UAJ
0012A00002AXHJUQA5,a0I2A00000XQJMiUAP
0012A00002AXHJUQA5,a0I2A00000XQH6kUAH
0012A00002AXHJUQA5,a0I2A00000XQMKCUA5
0012A00002AXHJUQA5,a0I2A00000XuQ48UAF
0012A00002AXHJUQA5,a0I2A00000YGD9iUAH
0012A00002AXHJUQA5,a0I2A00000XQHEMUA5
0012A00002AXHJUQA5,a0I2A00000XQKYuUAP
